full_text_comments,full_text_comments_preprocessed
@NataliusPigai2 Bahasa Inggrisnya ‘susah dipahami’. Lebih baik pakai bahasa Indonesia yang baik dan benar.,bahasa inggrisnya susah dipahami pakai bahasa indonesia
"@NataliusPigai2 1. Your English is a joke 
2. Logika anda bahkan g sampe untuk memahami substansi kritik Pak Dino 
3. Lo jadi menteri jalur ngejilat. Bkn krn kompeten. Gausah ngerasa paling pinter soal HAM
4. Lo dibayar pake pajak gw, gausah petentang petenteng. Lo pikir lebih tinggi dr rakyat?",your english joke logika sampe memahami substansi kritik dino menteri jalur ngejilat bkn krn kompeten gausah ngerasa pinter ham dibayar pake pajak gausah petentang petenteng pikir rakyat
"@NataliusPigai2 Pengen komen juga, tapi gimana yaa? Maksud saya, masukan Pak @dinopattidjalal yang bagus dan dengan penyampaian santun begitu, kok ditanggapi gini sih? 
Kaka Bos.. stop sudah eee 😞",pengen komen gimana yaa maksud masukan bagus penyampaian santun ditanggapi gini kaka bos stop eee
"@NataliusPigai2 Mapenduma 96, Biak berdarah 98, Wasior 2000, Theys H Eluay, Wamena, Paniai, dan lain sebagainya, berakhir tanpa kejelasan...",mapenduma biak berdarah wasior theys eluay wamena paniai kejelasan
@NataliusPigai2 Bocah kosong,bocah kosong
"@NataliusPigai2 Self claim mah gampang bang. U tuh bahkan mendekati kata kompeten pun tuh enggak ya, astaga",self claim gampang bang tuh mendekati kompeten tuh astaga
"@NataliusPigai2 Jawaban anda menunjukan kualitas anda bung @NataliusPigai2 ..netizen indo itu cerdas cerdas, jg songong..buktikan saja kinerja anda di Kemenham.. kami semua melihat siapa yg bekerja siapa yg tidak, siapa pahlawan dan siapa penghianat..!!",menunjukan kualitas netizen indo cerdas cerdas songong buktikan kinerja kemenham pahlawan penghianat
@NataliusPigai2 Lu aja gatau harus ngapain kan?,gatau ngapain
@NataliusPigai2 bisa kerja ga pak?🦆,kerja
"@NataliusPigai2 Kapasitas kaka Pigai sudah sangat mumpuni untuk jadi Menlu, semoga segera diberi krpercayaan..",kapasitas kaka pigai mumpuni menlu semoga krpercayaan
@NataliusPigai2 blukutuk blukutuk,blukutuk blukutuk
@NataliusPigai2 Pak mending mandi dulu,mending mandi
"@NataliusPigai2 Noh, Baca Bang @JanissaryD_Last 😌

Bacaaaaa...!!! 😡😭",noh baca bang bacaaaaa
"@NataliusPigai2 Nyapu mulu, ART kah",nyapu mulu art
@NataliusPigai2 Di kritik itu bales dgn elegan dgn data dgn narasi yg baik tidak menjatuhkan toh kritikan nya niat baik. Dgn statement lo ini gw makin yakin bobroknya mentri2 prabowo. Sampah,kritik bales dgn elegan dgn data dgn narasi menjatuhkan kritikan niat dgn statement bobroknya mentri prabowo sampah
"@NataliusPigai2 ""Sejauh ini, ini yg paling jauh""",
@NataliusPigai2 Stres ye wong iki,stres iki
"@NataliusPigai2 Menteri HAM yang anti kebebasan berpendapat, we're so over",menteri ham anti kebebasan berpendapat over
@NataliusPigai2 Rezim dungu hasil pilihan orang dungu,rezim dungu hasil pilihan dungu
"@NataliusPigai2 “Pak Menteri, baru kali ini Indonesia dipandang dunia, sebelumnya kami dipinggiran” (mungkin maksudnya “dipinggirkan” ya). Well, anyone who watched Bu Retno’s UNGA speech on Palestine would have to disagree. 

Gak ada tanda2 kita dipinggirkan di bawah Bu Retno ☺️",menteri kali indonesia dipandang dunia dipinggiran maksudnya dipinggirkan well anyone who watched retno unga speech palestine would have disagree tanda dipinggirkan retno
@NataliusPigai2 kata gue u yg belajar komunikasi publik lagi ya pak pigai 🙏🏼,belajar komunikasi publik pigai
"@NataliusPigai2 Pak Pigai, siapa tahu di lain kesempatan perlu juru alih bahasa yg oke, saya ready. Saya berikan contoh penulisannya pak. https://t.co/To56SbNrrR",pigai kesempatan juru alih bahasa oke ready contoh penulisannya
@NataliusPigai2 Hubungannya dengan HAM apa? Kan lagi ngomongin komunikasi politik. Bukan cara bikin Burger https://t.co/PcxcUs5BT6,hubungannya ham ngomongin komunikasi politik bikin burger
@NataliusPigai2 Bahasa inggrisnya blepotan woy..,bahasa inggrisnya blepotan woy
@NataliusPigai2 Pace. Stop sudah.,pace stop
@NataliusPigai2 Pak langganana duolingo dulu gih,langganana duolingo gih
@NataliusPigai2 Makhluk ini suka bgt nampar muka sendiri,makhluk bgt nampar muka
"@NataliusPigai2 Lo pada mabok apaan dah, asik banget",mabok dah asik
@NataliusPigai2 Langsung oasang badan ya? Sugiono lah yang harus yg jawab kritikan tersebut.,langsung oasang badan sugiono kritikan
@NataliusPigai2 Pak motor masukin dulu ke dalem pak,motor masukin dalem
@NataliusPigai2 Sungguh tak bisa ber word² liat postingan ini,sungguh ber word postingan
@NataliusPigai2 U u a a,
@NataliusPigai2 Shut up bitch.,shut bitch
@NataliusPigai2 Anda ga layak Pigai,layak pigai
"@NataliusPigai2 Saya hargai kritik, dikritik mengenai cara penulisan langsung blok.
🤣🤣🤣🤣 https://t.co/Ldr1m402pU",hargai kritik dikritik penulisan langsung blok
"@NataliusPigai2 kene samean les bahasa enggres nang aku cak, bayar nggawe peyek ae gapopo",kene samean les bahasa enggres nang cak bayar nggawe peyek gapopo
@NataliusPigai2 mungkin ini mantan crew grup band Bad English,mantan crew grup band bad english
"@NataliusPigai2 Pak Dina tra pernah jadi menlu, Pace.....",dina tra menlu pace
@NataliusPigai2 👽👽👽👽👽,
@NataliusPigai2 Kata katanya hr ini dulu pak,
@NataliusPigai2 Let this billboard ad speaks loudly to him https://t.co/S3g1PkNzLs,let this billboard speaks loudly him
@NataliusPigai2 Kocak bangetluu,kocak bangetluu
@NataliusPigai2 Sebutin 1 saja prestasi menlu saat ini,sebutin prestasi menlu
"@NataliusPigai2 Udah jgn pada ribut buat malu karena mencari pembenaran dan validasi mending kalian meroko cerutu saja dan bagus bagusan mobil mewah 😅
Indonesia sedang berduka, kalian malahan ribut, bukan mikirin solusinya bg mana yang terbaik, tepat, cepat dan amanah, Dlm tindakan itu lbh HAM.",jgn ribut malu mencari pembenaran validasi mending meroko cerutu bagus bagusan mobil mewah indonesia berduka ribut mikirin solusinya terbaik cepat amanah dlm tindakan lbh ham
"@NataliusPigai2 Pigai !
Integritas, komunikasi &amp; attitude mu sungguh memalukan sbg seorang pejabat. Miris !",pigai integritas komunikasi amp attitude sungguh memalukan sbg pejabat miris
@NataliusPigai2 Ngga lagi sawan pa?,ngga sawan
"@NataliusPigai2 If you're talking about human rights, what about the fate of our Papuan brothers and sisters? Don't think you're the most human rights-conscious in this country, Boss. Do some self-reflection, Boss. Your position won't last forever. Take note of that.

See the link below Boss👀 https://t.co/X6Dl5nOKhn",you talking about human rights what about the fate our papuan brothers and sisters don think you the most human rights conscious this country boss some self reflection boss your position won last forever take note that see the link below boss
"@NataliusPigai2 Pak kok gak malu , ngundurin diri aja lah.!!!!",malu ngundurin
"@NataliusPigai2 Ini jadi bukti pendidikan atau kepintaran di indonesia ga merata, udah jadi menteri aja masih….",bukti pendidikan kepintaran indonesia merata menteri
@NataliusPigai2 Pengen deh adu cerdas cermat sama dia 🫣,pengen adu cerdas cermat
"@NataliusPigai2 Perbanyak makan dari hasil yang halal mas, agar cara berfikir anda bisa jernih dan menghargai kritik. Setahun setelah pralihan kepemimpinan, Kementerian HAM di bawah presiden Prabowo benar2 gak ada gunanya.",perbanyak makan hasil halal mas berfikir jernih menghargai kritik setahun pralihan kepemimpinan kementerian ham presiden prabowo gunanya
@NataliusPigai2 Ham apa kau ? Dari kemarin bicara ham terus ribuan orang korban bencana mana pernah kau bicara ham ? Menteri mabok kau,ham kau kemarin bicara ham ribuan korban bencana kau bicara ham menteri mabok kau
"@NataliusPigai2 Masih bertanya tanya, apa sebab manusia ini diangkat menjadi Menteri",manusia diangkat menteri
"@NataliusPigai2 Diplomacy is not a game bre.

bre, Indonesia was natural leader of ASEAN. At present, you may want to check Indonesia’s position in ASEAN, let alone as a global player.",diplomacy not game bre bre indonesia was natural leader asean present you may want check indonesia position asean let alone global player
@NataliusPigai2 your grammar is killing me you big monkey,your grammar killing you big monkey
@NataliusPigai2 Ngetik aja gajelas,ngetik gajelas
@NataliusPigai2 Tafsir,tafsir
@NataliusPigai2 Sekelas menteri penggunaan tanda bacanya gak pas 😏,sekelas menteri penggunaan tanda bacanya
@NataliusPigai2 Dan yg lebih zonk adl @NataliusPigai2 ....,zonk adl
@NataliusPigai2 Kesimpulan dari twit ini: TAI,kesimpulan twit tai
@NataliusPigai2 Ape sih pak,ape
@NataliusPigai2 Dipandang dunia dari segi apanya ya?,dipandang dunia segi apanya
"@NataliusPigai2 penjilat ga akan pernah paham, mn kinerja, mn menjilat. Jd mentri HAM aja lu sering gagal paham &amp; telat mikir, kok sok ngometantari kritik level elit, dikritik itu segera koreksi diri, bukan malah pembelaan, digaji pake duit rakyat klo BODOH mundur aja, elu BODOH TIDAK?",penjilat paham kinerja menjilat mentri ham gagal paham amp telat mikir sok ngometantari kritik level elit dikritik koreksi pembelaan digaji pake duit rakyat klo bodoh mundur elu bodoh
@NataliusPigai2 Blukutuk blukutuk,blukutuk blukutuk
"@NataliusPigai2 kok ada menteri model pigai
tanggapannya tidak nyambung dengan esensi kritik
nkri semakin mundur di bawah prabowo karena menterinya gak ada yang punya otak",menteri model pigai tanggapannya nyambung esensi kritik nkri mundur prabowo menterinya otak
"@NataliusPigai2 ..lama ngga terdengar, sekalinya berbunyi, ngga asik didengar suara kau, oom pig...
😏",ngga terdengar sekalinya berbunyi ngga asik didengar suara kau oom pig
@NataliusPigai2 Orang ini kalau diganti di tengah jalan akan paling depan menyerang pemerintah. Lihat saja nanti  😁,diganti jalan menyerang pemerintah lihat
@NataliusPigai2 i can’t imagine how you communicate with the president and other ministers,can imagine how you communicate with the president and other ministers
"@NataliusPigai2 Mister minister, with all due respect, bahasa Inggris bapak hancur.",mister minister with all due respect bahasa inggris hancur
@NataliusPigai2 Ketika “primitif” ga berhenti di otak (2),primitif berhenti otak
@NataliusPigai2 @NarasiNewsroom @tempodotco @fpcindo @Dandhy_Laksono coba bikin diskusi antara Pak Pigai  dengan Pak Dino,coba bikin diskusi pigai dino
@NataliusPigai2 Ngomong apa sih Pig,ngomong pig
@NataliusPigai2 ente ZONK https://t.co/UB2UsN5IKp,ente zonk
@NataliusPigai2 Ini menteri yang paling underqualified yang diantara menteri2 zonk lainnya. Amburadul,menteri underqualified menteri zonk amburadul
@NataliusPigai2 Sekali ngomong bikin gatel pantat,ngomong bikin gatel pantat
"@NataliusPigai2 Giliran yg bukan urusannya, diurusin.",giliran urusannya diurusin
@NataliusPigai2 Padahal tinggal copas trus nyuruh grammar check dan paraphrase supaya keliatan lebih profesional setara menteri. Gak bisa,tinggal copas trus nyuruh grammar check paraphrase keliatan profesional setara menteri
@NataliusPigai2 bisa aja blukutuk blukutuk ini,blukutuk blukutuk
@NataliusPigai2 Dear @prabowo  pleaseeee ganti menteri dungu kaya gini paaaakkkk!!!! Jangan kau main2 urus negara ini… banyak orang papua ug jaih lebih cerdas!!!,dear pleaseeee ganti menteri dungu kaya gini paaaakkkk kau main urus negara papua jaih cerdas
"@NataliusPigai2 Kalo menurut saya sih yang bagus bukan pak menlu, tapi presidennya yaitu Prabowo -- punya visi bagaimana berdiplomasi
.
menlu cuma ngikut doang, mgk malah tidak punya substansi terhadap suatu isu global
.
bisanya cuma joget
.
.
...",bagus menlu presidennya prabowo visi berdiplomasi menlu ngikut doang mgk substansi isu global bisanya joget
"@NataliusPigai2 So many menteri yg layak untuk anda ganti, Mr. Presiden @prabowo cc. @dinopattidjalal, @NataliusPigai2",many menteri layak ganti presiden
@NataliusPigai2 Capek...,capek
@NataliusPigai2 Baru tau kalau bapak sudah jadi jubir kemenlu...😀😀😀,jubir kemenlu
@NataliusPigai2 Berakkkkkkkkk,berakkkkkkkkk
@NataliusPigai2 dasar badut https://t.co/KgirbRuPEm,dasar badut
@NataliusPigai2 🤣🤣🤣…sok tahu…,sok
@NataliusPigai2 ASN KemHAM malu ga sih?,asn kemham malu
@NataliusPigai2 https://t.co/ykES34nx77,
@NataliusPigai2 Ngomong opo toh,ngomong opo
@NataliusPigai2 Ga pantes dihidupi uang negara lewat APBN ni orang.,pantes dihidupi uang negara apbn
"@NataliusPigai2 Belajar ngetik dulu Gai, Pig, Nat, atau siapa sih panggilan menteri satu ini?",belajar ngetik gai pig nat panggilan menteri
@NataliusPigai2 kurang2i ngetwit pas kobam pak. maaf sebelumnya 🙏,kurangi ngetwit kobam maaf
@NataliusPigai2 Heh..kritik itu masukan yg bagus utk menlu.kritik datang dari org yg ngerti.dan lagian itu bukan ditujukan buat situ yg jadi menteri HAM tdk ada gunanya.,heh kritik masukan bagus utk menlu kritik org ngerti situ menteri ham tdk gunanya
"@NataliusPigai2 Memalukan, bener bener memalukan. 

Sekelas menteri, sebuah negara besar, kuat, u/ mengungkapkan isi kepala dlm bahasa Inggris di medsos, yg sebenarnya masih bisa diperbaiki sebelum dikirim, belepotan begini. 

Gak malu apa kalau dibaca sama anak anak kita?",memalukan bener bener memalukan sekelas menteri negara kuat isi kepala dlm bahasa inggris medsos diperbaiki dikirim belepotan malu dibaca anak anak
"@NataliusPigai2 Tinggal bilang iya terima kasih banyak atas kritik dan sarannya.

Gak usah bilang zonk segala. 

Ingat. Kita tdk bisa mencium bau kotoran kita sendiri saat di WC. Tp yang peka terhadap bau itu adalah orang yg masuk WC setelah kita.",tinggal bilang iya terima kasih kritik sarannya bilang zonk tdk mencium bau kotoran peka bau masuk
@NataliusPigai2 Nyebokin ni ye,nyebokin
"@NataliusPigai2 Jadi, buka forum diskusi terbuka secara langsung ngga nih pak?",buka forum diskusi terbuka langsung ngga
"@NataliusPigai2 Hassan wirajuda, marty natalegawa, retno marsudi adalah 3 orang yg kredibel mnjd menteri luar negeri karena memiliki track record sebagai utusan Indonesia di luar negeri. Lalu muncul sosok anomali, seorang anggota DPR, letnan 1, tidak punya background diplomat mnjd menlu. Dumbass https://t.co/4y7KO5sqep",hassan wirajuda marty natalegawa retno marsudi kredibel mnjd menteri negeri memiliki track record utusan indonesia negeri muncul sosok anomali anggota dpr letnan background diplomat mnjd menlu dumbass
@NataliusPigai2 Mabuk,mabuk
"@NataliusPigai2 I Have no though, all i know is i must ask for more money

What a joke, jadi badut aja lu ga ada guna sampe sekarang jir https://t.co/7SmtVCyBu8",have though all know must ask for more money what joke badut sampe jir
"@NataliusPigai2 pake apa ini yak, bagus barangnya.",pake yak bagus barangnya
@NataliusPigai2 Ini menteri HAM ya? Main nyelonong aja... https://t.co/lfO3E32pl8,menteri ham main nyelonong
@NataliusPigai2 Tangi adus sek pak,tangi adus sek
"@NataliusPigai2 Ko mabok kah, pace?",mabok pace
@NataliusPigai2 Sy tdk pernah Percaya sedikitpun pd penjilat…SEDIKITPUN !!!,tdk percaya sedikitpun penjilat sedikitpun
@NataliusPigai2 udah makan pak?,makan
@NataliusPigai2 Ndloghok tenan sampean pak 🫣,ndloghok tenan sampean
"@NataliusPigai2 pak, lain kali lebih baik pakai bahasa Indonesia yang baik dan benar saja ya. Ga usah bahasa Inggris, saya malu bacanya. Kaya ga berpendidikan.",kali pakai bahasa indonesia bahasa inggris malu bacanya kaya berpendidikan
"@NataliusPigai2 dari awal nama anda terdengar dispektrum HAM, saya juga sama mikirnya kok bisa orang yang cuma modal brisik dapat tempat utk menyuarakan Hak Asasi Manusia, pemahaman dan wawasan anda juga buruk, baru saya sadar “oiya dinegara ini tidak perlu kompentensi hanya perlu cari sensasi”",nama terdengar dispektrum ham mikirnya modal brisik utk menyuarakan hak asasi manusia pemahaman wawasan buruk sadar oiya dinegara kompentensi cari sensasi
@NataliusPigai2 Les bahasa inggris aja dulu pak drpd gaya-gayaan english gini,les bahasa inggris drpd gaya gayaan english gini
@NataliusPigai2 Jelek banget komunikasi publiknya,jelek komunikasi publiknya
@NataliusPigai2 Dongo,dongo
@NataliusPigai2 pacar 3 aman kah?,pacar aman
"@NataliusPigai2 kok aye jadi bingung gais
yg dikeritik siapa, yg ngamuk siapa
apa sudah ganti nama kah?",aye bingung gais dikeritik ngamuk ganti nama
"@NataliusPigai2 alah mbok ya diterima wong kritiknya jg bagus kok, kritik yg membangun. Rusak rusak indonesia dipegang sama modelan pejabat kek gini, konteks bahas diplomasi malah suruh belajar HAM. 

Jaka sembung bawa Golok, Ga nyambung ....",alah mbok diterima kritiknya bagus kritik membangun rusak rusak indonesia dipegang modelan pejabat kek gini konteks bahas diplomasi suruh belajar ham jaka sembung bawa golok nyambung
@NataliusPigai2 https://t.co/KzMd6tMn1e,
"@NataliusPigai2 Apa kata gw...
https://t.co/KA0XABRXM1",
@NataliusPigai2 Vincent McMahon vs Mark Henry,vincent mcmahon mark henry
@NataliusPigai2 https://t.co/dPu9rj3Xkz,
@NataliusPigai2 Pakai jaketnya pak pigai kita kedokter https://t.co/wkwTYd1ORA,pakai jaketnya pigai kedokter
@NataliusPigai2 @Adv_Kampong Bacrooooottttt,bacrooooottttt
@NataliusPigai2 Incompetent shit,incompetent shit
"@NataliusPigai2 Tolong kerja yg bener, KALO GA KOMPETEN MENDING MUNDUR PIGAI !",kerja bener kompeten mending mundur pigai
@NataliusPigai2 Kaum elit indonesia oq matanee picek. Kebanyakan sofi ini barang. 🤣🤣🤣,kaum elit indonesia matanee picek kebanyakan sofi barang
"@NataliusPigai2 “Jujur semua Dubes &amp; Diplomat di banyak negara yang saya temui mengatakan “ Pak Menteri, baru kali ini Indonesia dipandang dunia, sebelumnya kami dipinggiran”
Sebutkan negara mana aja yg bilang gitu?",jujur dubes amp diplomat negara temui menteri kali indonesia dipandang dunia dipinggiran sebutkan negara bilang
@NataliusPigai2 https://t.co/3l0iq11awQ,
@NataliusPigai2 Pigai kopong.,pigai kopong
"@NataliusPigai2 Pigai... Pigai, kritik Pak DPJ itu seharusnya jadi masukan bagi Menlu Sugiono yg diangkat oleh Presiden hanya berdasarkan kedekatan.
Kabinet sekarang sepertinya anti kritik persis seperti pemimpinnya yg arogan !",pigai pigai kritik dpj masukan menlu sugiono diangkat presiden berdasarkan kedekatan kabinet anti kritik persis pemimpinnya arogan
