full_text_comments,full_text_comments_preprocessed
@fadlizon @DPR_RI @Menlu_RI Gussss...agusssssss...aguuussssssd😁,gussss agusssssss aguuussssssd
@fadlizon @DPR_RI @Menlu_RI Itu Dubes memiliki kwalitas SDM yang rendah. Wawasan sempit  tidak memenuhi syarat sebagai Dubes yg seharusnya melindungi warga NKRI tapi lebih tepat sebagai provokator,dubes memiliki kwalitas sdm rendah wawasan sempit memenuhi syarat dubes melindungi warga nkri provokator
@fadlizon @DPR_RI @Menlu_RI Ketololan nya itu bisa jadi dimanfaatkan buat nyerang Ulama. Kafir kali....,ketololan dimanfaatkan nyerang ulama kafir kali
@fadlizon HLHKNTL,hlhkntl
"@fadlizon @DPR_RI @Menlu_RI Jangankan kedubes bg,, mentri yg komentar tentang habib rizik aja berasa buzzer,, sekelas mentri ngomingin hal yg gak valid",kedubes mentri komentar habib rizik berasa buzzer sekelas mentri ngomingin valid
@fadlizon @DPR_RI @Menlu_RI Setuju bang,setuju bang
@fadlizon @DPR_RI @Menlu_RI Kan pesenan om...wakakaka,pesenan wakakaka
@fadlizon @DPR_RI @Menlu_RI Ya diganti saja dengan @Fahrihamzah,diganti
@fadlizon @DPR_RI @Menlu_RI Sepakat.....dubes koq pilih kasih...,sepakat dubes koq pilih kasih
"@fadlizon @DPR_RI @Menlu_RI Sangat setuju pak usulannya,semoga ada tindak lanjutnya",setuju usulannya semoga tindak
@fadlizon @DonAdam68 @DPR_RI @Menlu_RI Setuju bang,setuju bang
@fadlizon @DPR_RI @Menlu_RI hahah...cari panggung haa..sudah lewat zonk,hahah cari panggung haa zonk
"@fadlizon @DPR_RI @Menlu_RI Betul.. 
Seminus2 nya warga Negara,  NEGARA wajib melindungi krn itu cerminan.",seminus warga negara negara wajib melindungi krn cerminan
@fadlizon @DPR_RI @Menlu_RI Saya juga usulkan Dubes RI di Arab Saudi di copot dan ganti dg Fadlizon😆😆😆,usulkan dubes arab saudi copot ganti fadlizon
"@fadlizon @DPR_RI @Menlu_RI Sbg WNI, saya usulkan kepada @DPR_RI untuk mengganti anda karena melindungi penista agama Kristen, Katolik dan Hindu.",sbg wni usulkan mengganti melindungi penista agama kristen katolik hindu
@fadlizon @DPR_RI @Menlu_RI Bukan miring.  Ko ga nyimak sih ...  Itu namanya fakta.  Situ ada apa sama Habib Rizique sebetulnya. Ada agenda tersembunyi kah.  Sebagai masyarakat rasanya situ yang mulai ini rubut mulu terutama masalah Habib Rizique,miring nyimak namanya fakta situ habib rizique agenda tersembunyi masyarakat situ rubut mulu habib rizique
"@fadlizon @DPR_RI @Menlu_RI Mungkin klu sikap Rizik itu seperti Habib - habib lain yg lebih meniru karakter Rasulullah SAW, ssuai hadits itu, lain ceritanya bro @fadlizon lebih teduh, cinta damai, santun.",klu sikap rizik habib habib meniru karakter rasulullah saw ssuai hadits ceritanya teduh cinta damai santun
"@fadlizon @DPR_RI @Menlu_RI Usul bang fadli..ganti abu janda ato deni siregar, sampe skrng blum dapat jabatan tuh 😁😁",usul bang fadli ganti abu janda ato deni siregar sampe skrng blum jabatan tuh
@fadlizon @DPR_RI @Menlu_RI Emang masih anggota DPR ya bang? Gak update berita,emang anggota dpr bang update berita
"@fadlizon @DPR_RI @Menlu_RI Kau menangkan dulu Prabowo jadi presiden, biar bisa sesuka perutmu mengganti dubes 🤣",kau menangkan prabowo presiden biar sesuka perutmu mengganti dubes
@fadlizon @DPR_RI @Menlu_RI Aamiin,aamiin
@fadlizon @DPR_RI @Menlu_RI Pak @fadlizon mohon sekira nya bisa diusut upaya2 penggagalan pulang nya IB HRS yg sudah sangat keterlaluan...,mohon sekira diusut upaya penggagalan pulang hrs
@fadlizon @DPR_RI @Menlu_RI Ngomong di DPR lahhh ngapain di sini .. carmuk ?,ngomong dpr lahhh ngapain carmuk
@fadlizon @Sunarti25231614 @DPR_RI @Menlu_RI HRS akan menuntut secara hukum yg memfitnah dirinya melakukan pelanggaran / over stay di Arabia.,hrs menuntut hukum memfitnah pelanggaran over stay arabia
@fadlizon @DPR_RI @Menlu_RI Catut namanya sxn bang...,catut namanya sxn bang
@fadlizon @DPR_RI @Menlu_RI Bravo....fazli zon,bravo fazli zon
@fadlizon @DPR_RI @Menlu_RI Menyesuaikan kelompok yg miring,menyesuaikan kelompok miring
@fadlizon @DPR_RI @Menlu_RI Saya ya si YES aja,yes
@fadlizon @DPR_RI @Menlu_RI Mungkin sebentar lg diganti mas...kan habib nya ydah plg ke Indo jd kerjaan dia buat memelekkan Habib jg udah selesai...,sebentar diganti mas habib ydah plg indo kerjaan memelekkan habib selesai
@fadlizon @DPR_RI @Menlu_RI Semoga yg jahat terhadap ulama keturunannya di timpah bencana aamiin,semoga jahat ulama keturunannya timpah bencana aamiin
@fadlizon @DPR_RI @Menlu_RI Dan saya pengen banget DPR RI itu dibubarkan karena Rakyat Indonesia tidak memerlukan lagi wakil rakyat trutama seperti @fadlizon!Dan  anggota komisi 1 DPR _RI @fadlizon Gak perlu lagi ada di RI karena RI TDK memerlukan orang seperti ini.,pengen dpr dibubarkan rakyat indonesia wakil rakyat trutama anggota komisi dpr _ri tdk
@fadlizon @DPR_RI @Menlu_RI Maklum bung FZ..lagi pada KORSLET smua,maklum korslet smua
@fadlizon @DPR_RI @Menlu_RI Oooooooooo....,oooooooooo
@fadlizon @DPR_RI @Menlu_RI Kepingin liat fadli zon di tarik dari Dpr krn selama di senayan tdk pernah ada brkasnya.,kepingin fadli zon tarik dpr krn senayan tdk brkasnya
"@fadlizon @DPR_RI @Menlu_RI --
Bener sekali bang! Fadli",bener bang fadli
"@fadlizon @DPR_RI @Menlu_RI Pilu,, Miris,, melihat keturunan kandung Rasulullah SAW.. diperlakukan sdmikian rupa, di caci, di hina.. pdhal syafaat kakeknya kelak yg kita tunggu
Apalah kita, tk ada apanya bila dbandingkan beliau,, 
Yg lbh mnyakitkan lagi, cacian dan cercaan itu dtng dari orng yg mngaku islam",pilu miris keturunan kandung rasulullah saw diperlakukan sdmikian rupa caci hina pdhal syafaat kakeknya kelak tunggu apalah apanya dbandingkan beliau lbh mnyakitkan cacian cercaan dtng orng mngaku islam
@fadlizon @bibin_bey @DPR_RI @Menlu_RI nepi ka duta oge nyebong??? Eta jelema dibyr gaji na ku rakyat.. Lain ku cebong hungkuL..,nepi duta oge nyebong eta jelema dibyr gaji rakyat cebong hungkul
@fadlizon @mohmahfudmd @Menlu_RI Memang betul ceramah ustad felix siau.,ceramah ustad felix siau
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
"@fadlizon @mohmahfudmd @Menlu_RI Asal mau gabung rezim atau jadi cebong, amannn....!!!",gabung rezim cebong amannn
@fadlizon @mohmahfudmd @Menlu_RI om knp mesti perbandinganya antara Reyhan(penjahat sex menyimpang) dengan Mohammad Riziq Sihab(MRS) ??? duuuhhh tega lu om.,knp mesti perbandinganya reyhan penjahat sex menyimpang mohammad riziq sihab mrs duuuhhh tega
@fadlizon @mohmahfudmd @Menlu_RI Donald Trump kalah ya mirip pilpres Indonesia 2019 yg kalah ngaku menang dan yg kalah tidak mau terima kekalahan terahir mentri pun jadi 😂😂,donald trump kalah pilpres indonesia kalah ngaku menang kalah terima kekalahan terahir mentri
@fadlizon @mohmahfudmd @Menlu_RI Yang lebih keren lagi. Om Zon.  Hanya menteri pertahanan yang ngga pernah di keritik.  Gitu aja repot,keren zon menteri pertahanan ngga keritik repot
@fadlizon @mohmahfudmd @Menlu_RI Insya Allah ..nda papa Pak Fadli ...Allah Yang Maha Adil ...,insya allah nda papa fadli allah maha adil
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Begitulah... 🥴,
@fadlizon @mohmahfudmd @Menlu_RI kata lagu bang haji.... yang benar dipenjara yang salah tertawa...  sungguh mata dunia memang tak sempurna..,lagu bang haji dipenjara salah tertawa sungguh mata dunia sempurna
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS Mantap...,ahlanwasahlanibhrs mantap
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Rizieq gak balek Indonesia juga gpp 😅😅,rizieq balek indonesia gpp
"@fadlizon @mohmahfudmd @Menlu_RI Loh ... Pejabatnya juga bantu kok @fadlizon,... bantu nyinyir dan bantu buka aib.",pejabatnya bantu bantu nyinyir bantu buka aib
"@fadlizon @MT_Reborn @mohmahfudmd @Menlu_RI Anggap saja pemerintahan

"" FIR'AUN """,anggap pemerintahan fir aun
@fadlizon @mohmahfudmd @Menlu_RI Ya begitulahh kalo jadi oposisi.gak heran kalo di perlakukan seperti itu,begitulahh oposisi heran perlakukan
@fadlizon @mohmahfudmd @Menlu_RI Mereka lebih menghargai penjahat daripada ulama...,menghargai penjahat ulama
@fadlizon @mohmahfudmd @Menlu_RI Demi jabatan ada manusia yg tak suka dengan HRS...kalo perlu dia pun memfitnah...,jabatan manusia hrs memfitnah
@fadlizon @mohmahfudmd @Menlu_RI Malum..apa maunya rezim..munkin mereka pikir negri milik rezim berikut cunguknya,malum maunya rezim munkin pikir negri milik rezim cunguknya
@fadlizon @mohmahfudmd @Menlu_RI MMD = Malah Makin dungu dia,mmd dungu
@fadlizon @mohmahfudmd @Menlu_RI Maaf ya Prof @mohmahfudmd saya mau bilang #AhlanWaSahlanIBHRS,maaf prof bilang ahlanwasahlanibhrs
"@fadlizon @mohmahfudmd @Menlu_RI Gpp mereka juga paham dan ngerti bahwa dunia ini sementara,  mungkin beliau2 ini sudah punya trik dan tip untuk merayu Para malaikat kelak agar keadilan di akhirat bisa di utak - Atik seperti di negara tetangga",gpp paham ngerti dunia beliau trik tip merayu malaikat kelak keadilan akhirat utak atik negara tetangga
"@fadlizon @mohmahfudmd @Menlu_RI Mungkin hati sang prof sudah kotor,hingga pikiran dan ucapannya kotor seakan penuh kebencian dan permusuhan.Seharusnya sebagai pejabat dalam berucap dapat menyejukkan dan menenangkan seluruh rakyat,bukan sebaliknya.",hati sang prof kotor pikiran ucapannya kotor seakan penuh kebencian permusuhan pejabat berucap menyejukkan menenangkan rakyat
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Enggak usah pulang. Bikin ribut aja,pulang bikin ribut
@fadlizon @mohmahfudmd @Menlu_RI Memalukan sekaligus memilukan. Pejabat di negara demokratis malah bersikap oposisi terhadap rakyatnya sendiri 😀😀😄😄,memalukan memilukan pejabat negara demokratis bersikap oposisi rakyatnya
@fadlizon @mohmahfudmd @Menlu_RI Datang juga jagoan pak Fadli,jagoan fadli
@fadlizon @mohmahfudmd @Menlu_RI Sungguh ironi sekali,sungguh ironi
"@fadlizon @mohmahfudmd @Menlu_RI Reynard dapat bantuan hukum, tapi pemerintah gak bayarin denda atau sejenisnya, soalnya kasus kriminal. Contoh sejenis banyak. Lah yang di Saudi itu ybs bukan kasus kriminal &amp; harus bayar denda krn pelanggaran keimigrasian, kok malah suruh pemerintah bayar?",reynard bantuan hukum pemerintah bayarin denda sejenisnya kriminal contoh sejenis saudi ybs kriminal amp bayar denda krn pelanggaran keimigrasian suruh pemerintah bayar
"@fadlizon @mohmahfudmd @Menlu_RI Manusia di ciptakan dari tanah, jika ada manusia yg kerjaan nya bikin masalah terus, apalagi sama rakyat yg sdh menggaji nya, mkn dia di ciptakan dari tanah sengketa😃😃😃

Ahlan wa sahlan ya habibana🥰🥰🥰

#AhlanWaSahlanIBHRS",manusia ciptakan tanah manusia kerjaan bikin rakyat sdh menggaji mkn ciptakan tanah sengketa ahlan sahlan habibana ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI https://t.co/AFFqOb1pBK,
"@fadlizon @mohmahfudmd @Menlu_RI Penjahat tusbol lebih ""dihormati"" drpd let say ""over stayer""???...aaa..sudah lah..",penjahat tusbol dihormati drpd let say over stayer aaa
"@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS 
#AhlanWaSahlanIBHRS 
#AhlanWaSahlanIBHRS",ahlanwasahlanibhrs ahlanwasahlanibhrs ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @lutfi92537462 @mohmahfudmd @Menlu_RI Pemerintah DZOLIM....,pemerintah dzolim
"@fadlizon @mohmahfudmd @Menlu_RI Sekarang paham kan, mengapa pak Jokowi memilih Kyai Ma'ruf jadi Wapresnya ?",paham jokowi memilih kyai ruf wapresnya
@fadlizon @mohmahfudmd @Menlu_RI Itulah kwalitas setengah orang..,kwalitas
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Inilah wajah negriku,wajah negriku
@fadlizon @mohmahfudmd @Menlu_RI https://t.co/uTYjeHVMgX,
"@fadlizon @mohmahfudmd @Menlu_RI Yang gak mau di bantu kan HRS , kenapa amerika yang di salahkan 😃😃😃😃",bantu hrs amerika salahkan
"@fadlizon @mohmahfudmd @Menlu_RI Makanya buatlah kjahatan diluar negri agar dpt bantuan hikum apapun yg dilakukannya itulah kwajiban pemerintah,contohnya tki yg bunuh majikan di negaralain,klw didln negri pengacaranya beri bantuan hukum sbg pembela.paham????",buatlah kjahatan diluar negri dpt bantuan hikum apapun dilakukannya kwajiban pemerintah contohnya tki bunuh majikan negaralain klw didln negri pengacaranya bantuan hukum sbg pembela paham
@fadlizon @mohmahfudmd @Menlu_RI Hah? si reynhard bajingan lgbt itu di beri bantuan hukum? Apa2an ini?,hah reynhard bajingan lgbt bantuan hukum
"@fadlizon @mohmahfudmd @Menlu_RI Terima ajalah keburukan temanya,gausah cari 2 alasan",terima ajalah keburukan temanya gausah cari alasan
@fadlizon @mohmahfudmd @Menlu_RI Kakean halu soale bos. Wqwq swokor 🤭,kakean halu soale bos wqwq swokor
@fadlizon @mohmahfudmd @Menlu_RI kan HRS menolak semua bantuan dari pemerintah om... gimana sih...,hrs menolak bantuan pemerintah gimana
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Namanya juga mpud,namanya mpud
@fadlizon @mohmahfudmd @Menlu_RI Negara PANCASILA hanya simbol aja...,negara pancasila simbol
"@fadlizon @mohmahfudmd @Menlu_RI hukum disesuaikan dengan kepentingan
beda kolam beda perlakuannya",hukum disesuaikan kepentingan beda kolam beda perlakuannya
@fadlizon @mohmahfudmd @Menlu_RI Katanya gak mau di indo lagi kalau jokowi jadi presiden wkkwkwwkk,indo jokowi presiden wkkwkwwkk
"@fadlizon @mohmahfudmd @Menlu_RI Nanti bisalah sama HRS anak perempuan lo belajar agama bg, jangan sok suci tapi urus anak sendiri aja g bisa. 
Dugem malam minggu enak ni😁😁",bisalah hrs anak perempuan belajar agama sok suci urus anak dugem malam minggu enak
@fadlizon @mohmahfudmd @Menlu_RI Seharusnya sesama penjahat kelamin diperlakukan yg sama,penjahat kelamin diperlakukan
@fadlizon @mohmahfudmd @Menlu_RI Cocok lah jadi ketum gerindra itu HRS...yee kan ..🤭🤭🤭,cocok ketum gerindra hrs yee
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
"@fadlizon @options_n1 @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS 
#AhlanWaSahlanIBHRS",ahlanwasahlanibhrs ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Intinya mereka takut hrs pulang itu aja.,intinya takut hrs pulang
"@fadlizon @mohmahfudmd @Menlu_RI Kan memang sdh ""tugasnya"" beliau pak, kalau dak mau yo monggo itu jabatan dilepas, pendapat saya yg awam sih,😀",sdh tugasnya beliau dak monggo jabatan dilepas pendapat awam
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
"@fadlizon @mohmahfudmd @Menlu_RI *Shalawat asyghil

#AhlanWaSahlanIBHRS 
#AhlanWaSahlanIBHRS",shalawat asyghil ahlanwasahlanibhrs ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI om @fadlizon ..pak menhan bakal nyambut gak?,menhan nyambut
@fadlizon @mohmahfudmd @Menlu_RI Ya habibana #AhlanWaSahlanIBHRS,habibana ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Apalg kl bkn krn takut ama habib udaa...yg ktnya pngikutnya gk bnyak..haha bingo!⚔⚔⚔,apalg bkn krn takut ama habib udaa ktnya pngikutnya bnyak haha bingo
"@fadlizon @mohmahfudmd @Menlu_RI Bersabarlah semua ada masanya, in sya Allah ada cara Allah yg menegurnya minimal mengingatkannya..",bersabarlah masanya sya allah allah menegurnya minimal mengingatkannya
@fadlizon @mohmahfudmd @Menlu_RI Pak @mohmahfudmd ada apa denganmu?,denganmu
@fadlizon @mohmahfudmd @Menlu_RI Smakin jelas ini negara dikuasi para penjahat.. dah gitu aja,smakin negara dikuasi penjahat dah
"@fadlizon @mohmahfudmd @Menlu_RI Sesama penjahat harus saling bantu-, satu tukang perkosa wanita satulagi pemerkosa demokrasi",penjahat bantu tukang perkosa wanita satulagi pemerkosa demokrasi
"@fadlizon @mohmahfudmd @Menlu_RI mungkin dampak dari hidup berkubang di kolam butek bareng cebong2 najis ,jadi otak prof mbud jadi ikut butek",dampak hidup berkubang kolam butek bareng cebong najis otak prof mbud butek
"@fadlizon @mohmahfudmd @Menlu_RI Ratna sarung kampret yg jelas2 operasi plastik Fadlizon menyebar HOAX, pemerintah yg melakukan penganiayaan. Dimana rasa keadilan mu, @fadlizon 
Fadlizon OM DO",ratna sarung kampret operasi plastik fadlizon menyebar hoax pemerintah penganiayaan keadilan fadlizon
@fadlizon @mohmahfudmd @Menlu_RI #AhlanWaSahlanIBHRS,ahlanwasahlanibhrs
@fadlizon @mohmahfudmd @Menlu_RI Negeri para bedebah...,negeri bedebah
"@fadlizon @mohmahfudmd @Menlu_RI Hati klw sudah berkarat ya seperti ini,makan harta yang haram salah satu penyebabnya walhasil tidak bisa membedakan mana yg haq dan mana yg batil.",hati klw berkarat makan harta haram salah penyebabnya walhasil membedakan haq batil
@fadlizon @mohmahfudmd @Menlu_RI Yg beri bantuan hukum mungkin mendukung aksi kriminal si REYNHARD wkwkwkw,bantuan hukum mendukung aksi kriminal reynhard wkwkwkw
"@fadlizon @mohmahfudmd @Menlu_RI More info
081385321487 https://t.co/Pp5QZt68OC",more info
@fadlizon Yg jawab hrs yg bisa bahasa Inggris.,hrs bahasa inggris
@fadlizon bahaya komunis.loo.kan fans dari pendiri komunis,bahaya komunis loo fans pendiri komunis
"@fadlizon Saya rasa, sulit menlu cari alasan.",sulit menlu cari alasan
"@fadlizon Hehe, jubir rakyat?
Rakyat yg mana mas bro?",hehe jubir rakyat rakyat mas
@fadlizon AS mulai ketar ketir atas kemajuan Cina dan di era pasar global AS hampir kalah bersaing dengan CINA. Itu saja sih menurut pandangan gw zon.,ketar ketir kemajuan cina era pasar global kalah bersaing cina pandangan zon
@fadlizon kok jd pro mamarika,pro mamarika
@fadlizon Colek menteri PERTAHANAN juga dong Zon,colek menteri pertahanan zon
@fadlizon Emang,emang
@fadlizon Setuju....jgn dompleng ya mamarika...,setuju jgn dompleng mamarika
"@fadlizon Tanya jawabannya sama yg bcr bkn sama pemerintah, alangkah naif bisa terpilih mjd angg dpr yg gk rasional, kucing beranak yg disalahkan jkw",jawabannya bcr bkn pemerintah alangkah naif terpilih mjd angg dpr rasional kucing beranak disalahkan jkw
@fadlizon Modus.. padahal iku tandatangan RUU HIP..,modus iku tandatangan ruu hip
@fadlizon Kenapa hrs jawab?? 🙄🙄🤔🤔,hrs
@fadlizon Amerika itu siapa..??   kok bisa2nya ngomong gitu...,amerika bisanya ngomong
@fadlizon Rejim sekarang lagi di tandain sama US 😁,rejim tandain
"@fadlizon Intel mamarica di seluruh dunia..
buat kepentingan negara dan bangsanya . bagai mana dengan. ibude..???",intel mamarica dunia kepentingan negara bangsanya ibude
@fadlizon Ga disuruh jugavpastu dijawab kok boss,disuruh jugavpastu boss
"@fadlizon Jawabnya iya aja, nyatanya iya 😉",iya iya
@fadlizon Yah elah. Komunis itu bukan hanya sistem politik saja loh tapi juga sistem ekonomi dan kehidupan berbangsa. Kalau mau sebut China dengan sebutan Komunis sih mungkin hanya karena partainya saja. Sudah tidak relevan lagi kalau mau sebut china sebagai komunus.,yah elah komunis sistem politik sistem ekonomi kehidupan berbangsa china sebutan komunis partainya relevan china komunus
"@fadlizon Anda terlalu berlebihan, pak. Statemen lengkap dari Mike Pompeo bisa dijadikan dasar dalam penguatan pertahanan. Akan tetapi jika direspon dengan statement dari Kemlu, saya pikir berlebihan. Apa yang mau disampaikan oleh Kemlu soal statement Mike Pompeo?",statemen lengkap mike pompeo dijadikan dasar penguatan pertahanan direspon statement kemlu pikir kemlu statement mike pompeo
