full_text_comments,full_text_comments_preprocessed
"@fadlizon Tanya jawabannya sama yg bcr bkn sama pemerintah, alangkah naif bisa terpilih mjd angg dpr yg gk rasional, kucing beranak yg disalahkan jkw",jawab bcr bkn perintah alangkah naif pilih mjd angg dpr rasional kucing anak salah jkw
@fadlizon Modus.. padahal iku tandatangan RUU HIP..,modus iku tandatangan ruu hip
@fadlizon Kenapa hrs jawab?? 🙄🙄🤔🤔,hrs
@fadlizon Amerika itu siapa..??   kok bisa2nya ngomong gitu...,amerika bisa ngomong gitu
@fadlizon Rejim sekarang lagi di tandain sama US 😁,rejim tandain
"@fadlizon Intel mamarica di seluruh dunia..
buat kepentingan negara dan bangsanya . bagai mana dengan. ibude..???",intel mamarica dunia penting negara bangsa ibude
@fadlizon Ga disuruh jugavpastu dijawab kok boss,suruh jugavpastu boss
"@fadlizon Jawabnya iya aja, nyatanya iya 😉",iya iya
@fadlizon Yah elah. Komunis itu bukan hanya sistem politik saja loh tapi juga sistem ekonomi dan kehidupan berbangsa. Kalau mau sebut China dengan sebutan Komunis sih mungkin hanya karena partainya saja. Sudah tidak relevan lagi kalau mau sebut china sebagai komunus.,yah elah komunis sistem politik sistem ekonomi hidup bangsa china sebut komunis sih partai relevan china komunus
"@fadlizon Anda terlalu berlebihan, pak. Statemen lengkap dari Mike Pompeo bisa dijadikan dasar dalam penguatan pertahanan. Akan tetapi jika direspon dengan statement dari Kemlu, saya pikir berlebihan. Apa yang mau disampaikan oleh Kemlu soal statement Mike Pompeo?",statemen lengkap mike pompeo jadi dasar kuat tahan direspon statement kemlu pikir kemlu statement mike pompeo
@fadlizon Coba tanya sama pak wowo..zonk..,coba wowo zonk
@fadlizon Oh jadi zonk percaya kata donal trump...,zonk percaya donal trump
"@fadlizon Fadli Zon dalam ancaman hipokrisi. Ketika menguntungkan dekat komunis bangga berfoto ria. Ketika USA tampaknya menguntungkan, dipuja puji. Manusia hipokrit.",fadli zon ancam hipokrisi untung komunis bangga foto ria usa untung puja puji manusia hipokrit
"@fadlizon Ini akibat anda jarang baca buku sejarah. Eh sering kayaknya. Tp sejarah versi orba. 
Baca lagi pak. Harusnya pesan ketenangan yg anda sampaikan ke rakyat, bukan malah ketakutan. Saya heran, kok bisa ya bapak jadi anggota DPR?",akibat jarang baca buku sejarah kayak sejarah versi orba baca pesan tenang rakyat takut heran anggota dpr
"@fadlizon Bodoh atau pura2 bodoh lu, Amerika lagi musuhan sama China pasti deh cari teman",bodoh pura bodoh amerika musuh china cari teman
"@fadlizon AMERIKA di percaya,otak mu dimana ZONK??",amerika percaya otak zonk
@fadlizon Ayoo kita ketawa rame2😂,ayoo ketawa rame
@fadlizon Dalam pandangan Amerika benar karena di awali HIP Indonesia terlihat gaduh. Dengan adanya demo pembakaran dan pernyataan2 AS meng indikasikan adanya PKI bangkit.,pandang amerika awal hip indonesia gaduh demo bakar nyata meng indikasi pki bangkit
"@fadlizon Yth Zon yang ""oon"", AS lebih suka Indonesia dikuasai kelompok Islam krn lebih mudah di stir seperti Arab Saudi, Qatar, Kuwait dll. Ngapain juga dijawab, tak ada kewajibanya",yth zon oon indonesia asai kelompok islam krn mudah stir arab saudi qatar kuwait ngapain kewajibanya
"@fadlizon Bukannya berita itu mengenai militer China?
Bukannya seharusnya yg di minta jawab itu Mentri Pertahanan?",berita militer china tri tahan
"@fadlizon #sewaSoundSystemMedan #soundSystemMedan #panggungRigingMedan 

https://t.co/g3El9Qo2hK",sewasoundsystemmedan soundsystemmedan panggungrigingmedan
"@fadlizon Jangan baca berita sepotong zon.. bukan cuma Indonesia, Philipina, India, Vietnam juga dalam kondisi terancam di laut Cina Selatan, karena gerakan partai komunis yang mendorong aksi militer China di laut Cina Selatan.. berita ini juga propaganda Amerika, karena politik",baca berita potong zon indonesia philipina india vietnam kondisi ancam laut cina selatan gera partai komunis dorong aksi militer china laut cina selatan berita propaganda amerika politik
"@fadlizon Sejak kapan kadrun percaya Amerika 🤣🤣🤣 Kya gak tau propaganda Amerika, lihat timur tengah",kadrun percaya amerika kya tau propaganda amerika lihat timur
"@fadlizon Bung,ngk prcya sma MenHan RI terkait PK China ?
Masa lebih percaya  Amerika
Soal Pertahanan RI serahkan pd Menhan Pak @prabowo yg paham betul soal Partai Komunis China dan Ormas² Radikal yg ada di Indonesia melalui BIN
Istilah kata percaya Tetangga dibandingkan Saudara sendiri?",ngk prcya sma menhan kait china percaya amerika tahan serah menhan paham partai komunis china ormas radikal indonesia bin istilah percaya tetangga banding saudara
@fadlizon @msaid_didu Lagi latihan Tik Tok bersama staf..,latih tik tok staf
"@fadlizon Harusnya usut tuntas si pembuat RUU HIP, kenapa yang buat DPR yang suruh mundur presiden aneh, pengalihan isu, padahal PKI nya ada di DPR, #usut tuntas si pembuat RUU HIP",usut tuntas buat ruu hip dpr suruh mundur presiden aneh alih isu pki dpr usut tuntas buat ruu hip
"@fadlizon Bagaikan simalakama....

🤣🤣🤣🤣🤣

#SayNoToPDIPerjuangan 
#SayNoToPDIPerjuangan",simalakama saynotopdiperjuangan saynotopdiperjuangan
"@fadlizon Anda ini pura""bego atau mmg benar""bego...???
Tdk usah sok""an menonjolkn dirilah.
Org awam politik di Republik ini pun tahu klo pernyataan Amerika itu bgn dr propaganda prang ekonomi Amerika vs Cina.
Jd simpanlah kebodohanmu utk dirimu sndiri.",pura bego mmg bego tdk sok menonjolkn diri org awam politik republik klo nyata amerika bgn propaganda prang ekonomi amerika cina simpan bodoh utk diri sndiri
@fadlizon @Menlu_RI Kenapa pak Prabowo cm diem dg kondisi skrg pak?,prabowo diem kondisi skrg
@fadlizon @Menlu_RI suruh fekaes saja yg ngomong ke temennya itu biar ga ngerusuhin Indonesia https://t.co/ZKJv29nuU6,suruh fekaes ngomong temennya biar ngerusuhin indonesia
@fadlizon @Menlu_RI Tak perlu ditanggapi pernyataan seperti itu.,tanggap nyata
"@fadlizon @Menlu_RI Sama ky yg dihembuskan CIA th 65..lo gak usah pura2 bloon zon..pemberontakan pki th 65 jg ada keterlibatan CIA.

sekarang diulangi lagi..terus humas pemberontaknya bagian blow up..siapa humasnya..?????
Ya jelas fadli zon.",hembus cia pura bloon zon ronta pki libat cia ulang humas berontak blow humas fadli zon
@fadlizon @Menlu_RI Kalo Saya Gak Tau..,kalo tau
"@fadlizon @Menlu_RI RI lagi jadi rebutan ..... Biarin aja satu pihak berkomentar......
Perseteruan China - AS , menlu nggak pelu tanggapi.
Permintaan yang menyesatkan",rebut biarin komentar seteru china menlu pelu tanggap minta sesat
@fadlizon @Menlu_RI percuma klo dijawabny kaya kasus abk yg dibuang k laut kmaren pak...,klo dijawabny kaya abk buang laut kmaren
@fadlizon @Menlu_RI Ups ada bahan nih..,ups bahan
@fadlizon @Menlu_RI terjajah dalam diam,jajah diam
@fadlizon @Menlu_RI Zonk.. Hanya orang goblok n dungu yg percaya propaganda amerika... apakah kamu Termasuk????,zonk orang goblok dungu percaya propaganda amerika
@fadlizon @Menlu_RI Semua tergantung manusia nya saja .,gantung manusia
"@fadlizon @Menlu_RI Itu juga dulu tahun 65 yg terjadi pada Soviet dan RI. Sekarang Cina. Komunis/PKI harus difirnah sehingga tidak menghalangi Amerika / freeport untuk mengeruk gunung Emas Papua saat itu. 
Sekarang AS mau bikin Isu lagi soal Komunis lagi.
Selama pemerintahan Orba Isu itu adem ayem.",soviet cina komunis pki difirnah halang amerika freeport keruk gunung emas papua bikin isu komunis perintah orba isu adem ayem
@fadlizon @Menlu_RI nau di adu domba Amerika pak @fadlizon ??isis itu bonekanya siapa??pemimpin isis tu agen mossad yg di plot buat menyusup dan mengahancurkan Islam.trik² busuk Usa dan israel cok..,nau adu domba amerika isis boneka pimpin isis agen mossad plot susup mengahancurkan islam trik busuk usa israel cok
"@fadlizon @Menlu_RI Mabda Islam mampu memancarkan sistem ekonomi Islam, sistem sosial/interaksi laki dan perempuan, sistem politik ldalam &amp; luar negeri,, pendidikan Islam, uqubat dan jinayat, hankam dan militer dll semua ditujukan utk mengajak manusia beriman dan bertaqwa bilhikmah tanpa paksaan",mabda islam pancar sistem ekonomi islam sistem sosial interaksi laki perempuan sistem politik ldalam amp negeri didik islam uqubat jinayat hankam militer utk ajak manusia iman bertaqwa bilhikmah paksa
"@fadlizon @Menlu_RI lu kacung nya amerika jon
kok mengharus2 kan @Menlu_RI https://t.co/N5woF0WbDu",kacung amerika jon harus
"@fadlizon @Menlu_RI Banyak peralatan rumah tangga atau mainan sederhana ""made in China"". Sungguh kita udah terjajah di megeri sendiri.",alat rumah tangga main sederhana made china sungguh udah jajah meger
"@fadlizon @Menlu_RI Indonesia sbg negeri penganut Islam terbesar, adlh contoh konkrit. Ketika sosialis dominan, kapitalis menunggangi umat Islam, dan ketika Kapitalis unggul, sosialis memanfaatkan umat Islam menghantam kapitalis. Saat ini sudah terbukti bahwa soaialis maupun kapitalis telah gagal.",indonesia sbg negeri anut islam besar adlh contoh konkrit sosialis dominan kapitalis tunggang umat islam kapitalis unggul sosialis manfaat umat islam hantam kapitalis bukti soaialis kapitalis gagal
"@fadlizon @Menlu_RI Keadilan dan kesejahteraan yg digadang gadang pupus sirna. Maka sudah saatnya Islam  menggantikan sosialis dan kapitalis. Dukunglah Islam sbg mabda paripurna dari Allah SWT sang pencipta yg Maha Benar. Mulai pengaturan urusan individu,masyarakat bahkan negara semuanya ada.",adil sejahtera gadang gadang pupus sirna islam ganti sosialis kapitalis dukung islam sbg mabda paripurna allah swt sang cipta maha atur urus individu masyarakat negara
@fadlizon @Menlu_RI kenapa gak pak @prabowo aja yg jawab???kan beliau mentri pertahanan.,beliau tri tahan
@fadlizon @Menlu_RI Muslim jgn takut.lawan pdi.kl Bu dibiarin mrk ini akn menjadi2.,muslim jgn takut lawan pdi dibiarin mrk akn
@fadlizon @Menlu_RI kaum kafir dan komunis sama saja.. gak ada yg perlu di dengar... ☺,kaum kafir komunis dengar
@fadlizon @Menlu_RI Ya gimana enggak... Negara kita kayak kekurangan oksigen kalo gak temenan ama China. Seharusnya para petinggi berani mengubah relasi dari sekarang.,gimana negara kayak kurang oksigen kalo temenan ama china petinggi berani ubah relasi
@fadlizon @Menlu_RI Ngapain tanggapin HOAX...,ngapain tanggapin hoax
"@fadlizon @DonAdam68 @Menlu_RI Yg bilang bahaya kan Amrik.... Mehan aja Praboro saling bekerjasama dgn Menhan China .... tu baru datang tentara merah Tiongkok 165 dari 500 orang.... knp tentata Merah, kerna dia Wamil di Negaranya",bilang bahaya amrik mehan praboro bekerjasama dgn menhan china tentara merah tiongkok orang knp tentata merah kerna wamil negara
"@fadlizon @bandorobrojo @Menlu_RI Yups harus @Menlu_RI yang jawab

Karena kalo Arif puyouno yg jawab pasti  : Amerika Kadrun!

Eh gmn hasilnya internal @Gerindra terkait AP?",yups kalo arif puyouno amerika kadrun gmn hasil internal kait
"@fadlizon @Menlu_RI Mkanya cebong2 otak taikpun akn berbondong2 melabeli AS dengan sebutan KADRUN...cebog sih
..lahir tanpa otak",mkanya cebong otak taikpun akn bondong label sebut kadrun cebog sih lahir otak
@bangherwin @Menlu_RI @Kemlu_RI Pertanyaan Evaluasi umudah sih...Kenapa sampai sekarang Tidak Ada Dubes di Washington DC....jawab tu Kemlu,evaluasi umudah sih dubes washington kemlu
@bangherwin @Menlu_RI @Kemlu_RI RI dr dulu emang di keteknya amrik,emang ketek amrik
"@bangherwin @Menlu_RI @Kemlu_RI Sy anggap itu langkah cerdik. Krn Indonesia dlm posisi negosiasi dagang dgn AS yg hasilnya akan diumumkan akhir Januari nanti.
Andaipun Presiden yg ngeluarin statement, AS gak bakalan dengarin  Jangankan Indo sekjen PBB ples 4 negara pemilik hak Veto pun gak bakalan digubris AS https://t.co/ta3Ug7dW4s",anggap langkah cerdik krn indonesia dlm posisi negosiasi dagang dgn hasil umum januari andai presiden ngeluarin statement dengarin indo sekjen pbb ples negara milik hak veto gubris
@bangherwin @Menlu_RI @Kemlu_RI https://t.co/OG6UEVQ7Um,
@bangherwin @Menlu_RI @Kemlu_RI https://t.co/gJDsqTS03j,
"@yaniarsim @Gerindra Pilkada langsung aja oleh mulyono, parcok bisa diakalin walaupun dengan biaya tinggi. Apalagi ini, lewat Perwakilan. Jangan jangan INGIN NGAKALI DENGAN BIAYA RENDAH",pilkada langsung mulyono parcok diakalin biaya wakil ngakali biaya rendah
@yaniarsim @Gerindra Menlu... Menteri luar kebiasaan,menlu menteri biasa
@yaniarsim @Gerindra Orba 2.1,orba
"@yaniarsim @Gerindra Mas ono, tugas anda ngurusi politik luar negeri, koq malah ngurus politik dalam negeri?",mas ono tugas ngurusi politik negeri koq ngurus politik negeri
@yaniarsim @Gerindra Asal jgn dikorupsi.,jgn korupsi
@yaniarsim @Gerindra 💩💩💩,
"@yaniarsim @Gerindra Kalian itu hidup dari uang rakyat, kok bisa rakyat dikesampingkan dalam pemilihan kepala daerah yg akan memimpin rakyat didaerah , dasar otak sampah!!",hidup uang rakyat rakyat samping pilih kepala daerah pimpin rakyat daerah dasar otak sampah
@yaniarsim @Gerindra Jangan Lihat Dari Aspek Biaya Saja Bro Dampaknya Sosial Politiknya Apa,lihat aspek biaya dampak sosial politik
"@yaniarsim @TTariuu @Gerindra Niru China saja sekalian, Partai politik cukup 1 Partai Negara, Kepala Daerah Kab/Kota &amp; propinsi dipilih lewat Musda Partai, Presiden dipilih lewat Kongres...👌🏻🇲🇨",niru china partai politik partai negara kepala daerah kab kota amp propinsi pilih musda partai presiden pilih kongres
"@yaniarsim @Gerindra Ironi
Negeri kaya raya SDA ngadain PILKADAL aj takut",ironi negeri kaya raya sda ngadain pilkadal takut
"@yaniarsim @Gerindra Yg milih kemarin, mana  kalian? Ayo Suarakan ketololan kalian...",milih kemarin ayo suara tolol
"@yaniarsim @Gerindra Polisi dan TNI rangkap jabatan sipil, 
Kepala daerah dipilih DPR &amp; DPRD.
Terus rakyat DAPET APA ?? 
di pajakin doank ??",polisi tni rangkap jabat sipil kepala daerah pilih dpr amp dprd rakyat dapet pajakin doank
"@yaniarsim @Gerindra Cara ngomongnya  gugup
Gimn  dg  konflik   luar  negeri   hancur wibawa   indonesia  bubarin aj  menteri  ganti yg benar2 x  Aq bagus tp sesuai lh dg  omon 2x  dan planga plongo",ngomongnya gugup gimn konflik negeri hancur wibawa indonesia bubarin menteri ganti bagus sesuai omon planga plongo
@yaniarsim @Gerindra djamin AUUWOH HALAL untuk dKORUPSI !!!🤣🤣🤣,djamin auuwoh halal dkorupsi
@yaniarsim @Gerindra https://t.co/nWBaXR46ZI,
"@yaniarsim @Gerindra Koq masih sempat ngurusin partai ...padahal wajah negeri ini diluar negeri juga tergantung kepandaian diplomasinya Menlu...
Pantesan kinerjanya jeblok sibuk urus partai",koq ngurusin partai wajah negeri luar negeri gantung pandai diplomasi menlu pantesan kerja jeblok sibuk urus partai
@yaniarsim @Gerindra Dari wajahnya udah keliatan mental jonggos wowo.,wajah udah liat mental jonggos wowo
"@yaniarsim @Gerindra Kayaknya di negara ini setan mau masuk sdh risih,, toh pejabatnya lebih setan daripd setan",kayak negara setan masuk sdh risih jabat setan daripd setan
"@yaniarsim @Gerindra Niru ala orde barunya suharto supaya dukung rezim omom² terus...maklum menantu yg pak harto bilang "" wo..bojo lan anak wae ora iso di urus opo maneh arep dadi presiden"" artinya anak istri mu saja gak bisa diurus jangan ngarep jd presiden",niru ala orde baru suharto dukung rezim omom maklum menantu harto bilang bojo lan anak wae ora iso urus opo maneh arep dadi presiden anak istri urus ngarep presiden
@yaniarsim @Gerindra Tinggal digeruduk rakyat aja klen.. lihat aja nanti..,tinggal digeruduk rakyat klen lihat
"@yaniarsim @Gerindra Kita setuju kepala daerah di pilih dprd, toh kita pilih langsung sama aja mereka di stir parpol, daripada duit habis buat pilkada, mendingan pilih dprd aja,",tuju kepala daerah pilih dprd pilih langsung stir parpol duit habis pilkada mending pilih dprd
"@yaniarsim @Gerindra @dinopattidjalal is right.. this clown should not be minister of foreign affair, his level are below every diplomat in kemlu",right this clown should not mister foreign affair his level are below every diplomat kemlu
@NenkMonica AS bangsat,bangsat
@NenkMonica Mantap Amerika… Selanjutnya yg harus ditangkap adalah Presiden Konoha si Omon Omon,mantap amerika tangkap presiden konoha omon omon
@NenkMonica Asshole always doing a stupid!,asshole always doing stupid
"@NenkMonica Lucunya video hoax begini kalian percaya, kok bisa ya 😱😜🤪🤡🤡🤡😂😂 dasar koplak",lucu video hoax percaya dasar koplak
@NenkMonica Good job,good job
"@NenkMonica Itu kan venezuel  yg militer nya aja ga jelas, klo di indo jangan maen2 dan coba2 dech delta force bisa di sikat habis semua ama kopasus, belum lagi presiden kita yg mantan komandan pasukan khusus dan macan asia bisa2 kacipirit pasukan delta force,",venezuel militer klo indo maen coba dech delta force sikat habis ama kopasus presiden mantan komandan pasu khusus macan asia kacipirit pasu delta force
"@NenkMonica A/n demokrasi dan perdamaian Dunia

😂😂",demokrasi damai dunia
"@NenkMonica Jk  Indonesia diperlakukan sama dgn Venezuela Indonesia pasti sama ga bisa melawan n ketika presiden berhalangan ttp eh wapresnya Gibran....Gubrak alamak Indonesia langsung bubar jalan, masing2 propinsi akan declare jd NEGARA Terutama Aceh dan Papua lepas. bisa apa Samsul. Mikir!",indonesia laku dgn venezuela indonesia lawan presiden halang ttp wapresnya gibran gubrak alamak indonesia langsung bubar jalan propinsi declare negara aceh papua lepas samsul mikir
@NenkMonica PBB dimana ya,pbb
@NenkMonica Kurang kerjaan lu tot. Manusia bangsat kayak dia dibelain. Dia itu Soehartonya Venezuela. Ngapain lu ikut-ikutan simpati?,kerja tot manusia bangsat kayak bain soehartonya venezuela ngapain ikut simpati
"@NenkMonica Itulah privilege kalo jadi negara kuat krn teknologi, bukan krn jin 😁😁😁",privilege kalo negara kuat krn teknologi krn jin
@NenkMonica Keren USA. Hancurin aja negara tukang Narkoboy &amp; Pembuat Narkoba. Para Pembuat Narasi Anti tindakan America yang ada di Indonesia bisa jd bagian dari jaringan sindikat narkoba skala international. perlu di selidiki. tandain saja akun2nya. harus d investigasi.,keren usa hancurin negara tukang narkoboy amp buat narkoba buat narasi anti tindak america indonesia jaring sindikat narkoba skala international selidik tandain akun investigasi
@NenkMonica 🤣🤣🤣🤣 https://t.co/vpObAHSDNU,
"@Menlu_RI Kehadiran fisik Itu 
Nggak menggambarkan Keberpihakan, Suruh Respon Cepet, malah Milih seremonial 

Gelap Gelap",hadir fisik gambar pihak suruh respon cepet milih seremonial gelap gelap
"@Menlu_RI Jika K/L Negara TULUS BANTU BENCANA DEMI KEMANUSIAAN TAK ADA BEBAN MENENTUKAN STATUS BENCANA NASIONAL &amp; KOLABORASI DGN NEGARA LAIN.
MASYARAKAT BERSYUKUR &amp; BERTERIMAKASIH.

Jika demi pengkhianat oknum pki orba/yaman kapitalis preman-neokolonial koruptor,
BEBAN K/L utk TAMAK/NGELES",negara tulus bantu bencana manusia beban tentu status bencana nasional amp kolaborasi dgn negara masyarakat syukur amp berterimakasih khianat oknum pki orba yaman kapitalis preman neokolonial koruptor beban utk tamak ngeles
"@Menlu_RI Kerja pak, orang2 pada pengen kerja sesuai jobdesk dan misuh2 kalau ga sesuai. Bapak malah menikmati 😊",kerja orang ken kerja sesuai jobdesk misuh sesuai nikmat
"@Menlu_RI Pean itu, MENLU kan???.. 

OMG!!! 😱😱😱",pean menlu omg
"@Menlu_RI Ngomong pake bahasa Indonesia aja lu gagap bro, 
Apalagi pakai bahasa Inggris 
Kacau",ngomong pake bahasa indonesia gagap pakai bahasa inggris kacau
@Menlu_RI Iya https://t.co/qdppto8aWW,iya
"@Menlu_RI Selevel Menlu kok ucapkan selamat tahun baru di kabupaten, bukan di Jakarta atau IKN  ??? Apa karena levelnya memang bukan Menlu ya spt yg dipertanyakan @dinopattidjalal",level menlu ucap selamat kabupaten jakarta ikn level menlu spt
"@Menlu_RI Mas Mentri, coba google ""Executive Presence"" lalu ambil kursus atau coach untuk menambah level sampeyan. Malu sih kalo negara kita sampeyan yang wakilin di forum internasional.",mas tri coba google executive presence ambil kursus coach tambah level sampeyan malu sih kalo negara sampeyan wakilin forum internasional
@Menlu_RI pc saya downgrade buat turunin tagihan pln. mentri di downgrade buat efisiensi tiket pesawat kah? secara nongkrongnya sekitaran propinsi aja,downgrade turunin tagih pln tri downgrade efisiensi tiket pesawat nongkrongnya sekitar propinsi
"@Menlu_RI Ini Menlu paling buruk dari seluruh rezim yg ada di Indonesia, diplomasi luar negerinya koq gak kelihatan...",menlu buruk rezim indonesia diplomasi negeri koq
@Menlu_RI Menteri paling gak becus.,menteri becus
"@Menlu_RI Mentri LN...kebanyakan ngerem di DN....?
😂😂🤣😂🤣",tri banyak ngerem
@Menlu_RI Sekali lagi ini membuktikan kalau menunjukkan video kritikan Dino Patti Djalal benar adanya. Beginilah kapasitas Menlu Indonesia,bukti video kritik dino patti djalal kapasitas menlu indonesia
@Menlu_RI Menlu urusan dalam negeri. Nanti akan ada Badan urusan luar negeri setara dgn kementrian,menlu urus negeri badan urus negeri tara dgn tri
